category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type5,2684,244,45,662.400925162714,177.98071140423417,6743.842145521194,25,87
Cover_Type6,1173,281,21,426.8778255211655,250.3172284923494,6000.338212325238,220,214
Cover_Type7,2114,357,2,268.9266205613967,29.030528757721186,2267.834555881098,1,148
Cover_Type1,1963,37,21,848.7734829792753,-18.95605716854334,6208.760077337967,162,249
Cover_Type2,1882,19,77,707.4647608613595,196.67068822309375,6669.178919126047,98,233
Cover_Type3,2177,8,28,100.32533742347732,255.5542090907693,2440.4432429382578,214,125
Cover_Type4,1765,13,21,731.4711134561803,30.01870783045888,3644.696622563759,189,248
Cover_Type5,2181,162,2,829.803490815917,-52.14189114049077,314.9604054878,62,198
Cover_Type6,1191,188,40,973.7991330937948,267.02409321442246,5083.2688239312265,100,176
Cover_Type7,1535,101,67,265.4723692876287,88.21884477511048,1206.618043466704,78,7
Cover_Type1,2142,279,82,922.8284391833004,170.34557005390525,5440.87195252534,120,150
Cover_Type2,2514,136,2,85.1986721996218,239.666005410254,658.1477233418263,172,113
Cover_Type3,1938,245,28,763.5197331439704,236.08533311635256,5019.9244045987725,195,164
Cover_Type4,2873,99,55,705.5740441817325,-29.141096025705338,2423.31920270971,163,170
Cover_Type5,2605,327,17,936.190957455663,-59.33294044807553,1237.0683300541714,76,14
Cover_Type6,1097,296,58,327.74204694177024,-25.51055196672678,5136.208215977298,115,107
Cover_Type7,2798,77,75,276.23990657017566,182.00617404654622,4308.686988691101,21,128
Cover_Type1,1651,120,69,372.1076772706583,60.898345708847046,4297.914200671483,61,133
Cover_Type2,1234,232,11,618.1105630209204,280.8078364469111,5511.342512967298,237,97
Cover_Type3,2182,302,89,936.6324404324405,131.26314347609878,1741.3867512417492,26,110
Cover_Type4,1065,256,56,770.5417362137232,177.4694012477994,803.4824783389922,173,61
Cover_Type5,1264,124,86,207.71909477282315,-39.19769320636988,2570.3757704454474,219,56
Cover_Type6,2382,154,55,112.17438847874291,120.27442893013358,182.68485241173767,80,166
Cover_Type7,2490,72,8,107.74423516704701,-19.65227397158742,3654.5171107554343,61,201
Cover_Type1,1187,356,39,890.8658846404869,-15.411096345633268,2191.1624235662166,177,140
Cover_Type2,2233,239,57,550.519560050685,22.3687831312418,411.6674134093337,153,253
Cover_Type3,2930,260,17,93.59360246849246,-94.12039015442133,6910.856926823268,89,125
Cover_Type4,2053,10,86,475.7142521406058,167.2459109686315,5984.6467503837775,162,254
Cover_Type5,2196,244,74,342.23668366484344,229.02882928028703,3235.022540219361,5,121
Cover_Type6,2031,329,85,594.3894076759461,249.0679363720119,3324.753957564011,69,211
Cover_Type7,2101,24,28,303.26846814202145,138.24927164241672,4912.6492189327255,63,54
Cover_Type1,1320,119,78,916.7982290014625,-18.720602244138718,835.392804923933,53,41
Cover_Type2,2183,88,90,192.1954604438506,251.6949389129877,1154.3255040890072,255,233
Cover_Type3,2466,47,2,815.3490181528032,267.7860029041767,695.0982596795075,31,90
Cover_Type4,2510,257,42,282.51930855819955,78.73710552230477,6233.844594716094,122,121
Cover_Type5,2928,339,78,786.5351302030031,264.5734276622534,5800.968059164472,184,83
Cover_Type6,1558,332,75,5.495857076719403,64.55461913719773,6731.139096823055,7,229
Cover_Type7,1561,174,78,802.8919466452207,205.58830071240664,6938.6970912574325,181,161
Cover_Type1,2119,138,39,957.6536347884685,146.222391910851,5705.774725662079,19,93
Cover_Type2,1006,257,68,443.2434274153784,267.28853676468134,873.0218615906779,112,105
Cover_Type3,1524,308,56,253.73757423227653,42.21127228811383,3316.423689222429,95,166
Cover_Type4,1512,13,30,742.0317431215663,142.8370600566268,1725.3817480085418,255,117
Cover_Type5,2904,271,59,602.3095716165844,53.57713121920824,437.99046663660556,174,114
Cover_Type6,2093,106,21,882.3472572264727,-56.02394985035062,1379.4865461373702,204,241
Cover_Type7,2487,175,2,329.19668552000076,203.18845687434077,6743.006326561794,161,22
Cover_Type1,1943,252,7,954.9282738857437,-55.708872340619564,1972.4529931438155,67,244
Cover_Type2,2991,259,10,226.8820700852666,-65.89069003239274,5405.418514502002,159,25
Cover_Type3,2339,352,69,376.8083467234392,-99.26454341039062,365.5521635080222,113,183
Cover_Type4,2807,292,39,486.1110582817346,192.72452564910054,6768.671861508628,93,66
Cover_Type5,2338,302,58,458.4744685818441,52.183941937983036,2684.1372484946623,18,83
Cover_Type6,1576,318,51,197.86969293095171,-18.82462576031685,6072.539885528386,132,16
Cover_Type7,2093,326,14,261.37326267408207,154.29421430453658,1378.1694351190235,76,152
Cover_Type1,2542,36,23,543.8981648462359,76.63579974323511,805.356435341062,9,192
Cover_Type2,2404,174,68,298.28453921177424,82.00015714392066,3115.3456122477073,61,213
Cover_Type3,2538,118,47,89.58010836457834,10.995282046496868,6641.062400453957,201,106
Cover_Type4,2210,118,68,252.85425891680643,289.9125348776579,4197.703007129021,176,233
Cover_Type5,2553,4,13,691.4047517888248,-72.15754957869649,3376.908777735196,105,37
Cover_Type6,1436,189,86,473.58679577871226,135.22122595459223,1674.657597884303,165,32
Cover_Type7,1979,29,20,56.48074992070906,264.06977782025933,3680.4520139235537,99,205
Cover_Type1,2454,206,26,305.7436079932377,-72.93010922148824,6436.858034589561,22,3
Cover_Type2,1591,107,39,401.7787979475688,239.03240812942386,3484.0973201731686,253,23
Cover_Type3,1454,19,13,699.0594620797783,295.1561559922993,4378.868723706575,84,115
Cover_Type4,2803,357,85,265.96152969892137,25.69179432466626,6940.384959809715,56,73
Cover_Type5,2356,69,20,315.19750563101843,284.0827105566859,57.16007608384825,19,36
Cover_Type6,2220,30,9,164.48823474231176,-82.30249639600515,3462.2133810541127,112,98
Cover_Type7,1706,131,3,291.618796443101,-84.66107724234462,720.7394633423537,217,243
Cover_Type1,1618,94,12,24.871566348941997,-3.4093047492206097,4295.464411429595,29,198
Cover_Type2,1780,53,45,649.2988745733164,134.3525410629809,2095.219192427816,34,186
Cover_Type3,1366,65,14,24.294119250960648,100.21200757473707,3817.5199092316907,63,214
Cover_Type4,2592,154,88,718.310380066745,169.1268252208829,6811.596898919903,209,174
Cover_Type5,2338,257,8,497.2937589355279,-65.0560506619513,4004.983334853081,96,48
Cover_Type6,1850,90,5,294.54637509328313,-33.936760760843754,759.5274279792793,119,8
Cover_Type7,1108,197,69,685.826154218521,59.46970023214817,4512.313410377828,178,37
Cover_Type1,1418,109,30,802.8069307489786,20.609942357987165,4462.78453559801,155,114
Cover_Type2,2324,219,85,317.579868262168,66.17204854264855,1251.3315842465963,58,105
Cover_Type3,2376,236,71,656.010814291425,228.54862017557025,672.8146249151323,158,134
Cover_Type4,1732,31,47,972.1483617594931,-45.96787495538592,6435.393731606426,2,165
Cover_Type5,1596,258,77,384.69117336533964,146.69776782393456,1035.724694820121,143,33
Cover_Type6,1938,283,18,340.57402309332974,252.22050035372376,5462.483016563347,69,20
Cover_Type7,2948,252,51,368.40235968492925,274.8465672135353,2832.621993017383,181,64
Cover_Type1,1820,290,68,260.51565244072117,-10.32361937686801,2920.6912908297963,242,28
Cover_Type2,2226,84,18,248.69913926091976,299.2476409301162,3218.5794092866126,66,55
Cover_Type3,1625,47,83,13.491430623922497,51.88240008428693,6390.259907046333,84,153
Cover_Type4,2238,105,86,48.343275658320636,127.38641379401088,5403.942555121146,10,215
Cover_Type5,2952,252,89,120.89573488850147,10.916175041347742,1230.3120127283037,143,99
Cover_Type6,2580,268,14,645.962120782584,282.02700950205326,5260.297521510627,234,237
Cover_Type7,2335,115,20,801.209730645176,-26.99227975681424,1719.758821033407,57,27
Cover_Type1,2055,161,90,659.3916846767534,199.7828452847898,173.64721036795527,2,3
Cover_Type2,2167,191,66,521.7583229418378,263.2245382294059,2223.7003248683177,148,153
Cover_Type3,1425,264,57,17.974717649631202,0.6074250675737858,637.4921775555704,80,89
Cover_Type4,1964,55,39,855.1075803430285,271.4989796280861,3816.519018537365,243,143
Cover_Type5,1955,97,43,32.20965240173973,291.75191717222333,5622.842234315351,105,152
Cover_Type6,1398,235,15,397.0850785174407,-29.313870053738356,5903.591025437927,92,253
Cover_Type7,2355,60,77,653.1291923171375,-15.331773087382317,2759.878702271264,231,94
Cover_Type1,1347,48,34,57.47194363665767,83.48092287778854,59.69503704155795,134,194
Cover_Type2,1655,298,21,558.9886580863968,-15.442907810211182,1604.139549802756,43,201
Cover_Type3,1649,32,64,216.42920601041988,225.5588199943304,2835.544061101973,108,175
Cover_Type4,1601,260,63,217.60768957878463,117.18897325918078,86.94254869385622,35,246
Cover_Type5,1414,257,62,467.3629611756187,74.20360026881099,2006.956622969592,57,125
Cover_Type6,2229,92,74,773.86350302957,11.713385954499245,3681.3261084973346,53,181
Cover_Type7,2107,226,51,265.2092455702368,142.38441521301866,3932.246746576391,75,32
Cover_Type1,1684,322,57,659.311194436159,-81.27321042120457,1349.9417463850696,174,75
Cover_Type2,1185,69,49,257.0892510334961,204.62917666882277,4590.080734019401,205,167
Cover_Type3,1088,5,12,54.185869187815115,-85.16688412055373,6277.084995291429,178,179
Cover_Type4,2398,219,79,173.08921062084846,32.43782315403223,6283.989902763162,200,88
Cover_Type5,2271,178,38,468.8412377391942,107.26829478517175,3332.32326015085,247,140
Cover_Type6,2609,293,54,874.6755165888462,-84.34407245367765,1539.3816036225762,131,196
Cover_Type7,1583,193,86,838.0907231802121,224.73645647987723,5834.6916897215415,53,23
Cover_Type1,1955,289,2,12.027011540252715,200.37490082904696,4530.404335190309,59,20
Cover_Type2,2229,53,40,320.1301958216354,283.0029046162963,859.9319990903605,7,73
Cover_Type3,1072,159,90,578.2373231309466,114.20306088402867,3079.934284244431,60,77
Cover_Type4,1221,112,41,61.290135126095265,-10.411198064684868,2763.5853731927928,121,211
Cover_Type5,2846,120,87,346.10327433981,85.48363735899329,6949.623027362861,190,229
Cover_Type6,2532,170,82,393.59246558416635,159.35167912393808,3674.6539264733437,61,225
Cover_Type7,1240,118,51,322.0526300042402,129.1207266971469,433.37698891875334,232,238
Cover_Type1,2157,219,46,253.1222062476445,274.16383950039744,1494.300072338432,37,78
Cover_Type2,1551,89,64,785.2614887759555,257.47153041884303,2056.76795640029,21,249
Cover_Type3,1625,250,28,924.2092202801723,26.66043508797884,6635.389471394708,115,113
Cover_Type4,1495,193,33,696.6273909700103,10.433895606547594,1034.7225444591604,65,48
Cover_Type5,2777,93,59,980.876786818495,-2.0153784193098545,3841.038797867717,201,35
Cover_Type6,1696,109,21,228.7176815518178,231.1321470886469,5528.985136601841,99,206
Cover_Type7,1720,57,57,866.344655620167,54.213308822363615,5070.011790794786,19,98
Cover_Type1,2622,148,62,256.88429026002996,227.01138462871313,2836.6862120837905,33,128
Cover_Type2,1999,160,61,545.2244789784309,-92.54628997296095,2235.5741055253893,83,69
Cover_Type3,2684,193,73,990.6715956276748,-39.567018672823906,3062.0910949565005,221,115
Cover_Type4,1269,251,58,832.6706577665173,136.57736480236053,1574.3966646203771,246,2
Cover_Type5,1684,355,2,236.0978501313366,-43.943490739911795,2481.714714491507,101,149
Cover_Type6,1553,330,26,248.7591371689923,39.26638001576066,3684.1854653903283,5,16
Cover_Type7,2759,48,25,195.7810990116559,129.01920825242996,2674.3538398044184,46,103
Cover_Type1,2827,64,75,341.8446968048811,-28.093917667865753,1995.1053403171245,197,186
Cover_Type2,1646,39,60,657.171197563177,165.4020857065916,2927.0059735963587,184,122
Cover_Type3,1197,229,65,629.1692974139005,10.444284602999687,1168.7799163598102,15,109
Cover_Type4,2628,72,19,26.21777178090997,221.781643666327,3308.4052185202017,50,235
Cover_Type5,1475,1,60,87.55308913392946,75.96307583153248,1390.0535815451294,255,237
Cover_Type6,2344,29,40,450.87280733929947,119.00467863306403,6176.720629219431,111,195
Cover_Type7,2078,134,25,901.9776217949111,-47.93817475438118,6078.923833664041,24,121
Cover_Type1,1774,240,79,421.89819569629617,-43.60869191586971,2154.8886215360835,100,126
Cover_Type2,1102,326,53,538.0595354812685,249.131135083735,1278.0972302271985,177,190
Cover_Type3,1422,150,14,496.7675375516992,-71.91285863518715,4636.6735116459895,218,109
Cover_Type4,2985,225,44,553.6937896085437,97.17686586081982,1997.23141641845,49,161
Cover_Type5,2274,102,50,272.9633551409934,4.003616888076067,2433.5608432486188,200,219
Cover_Type6,2749,348,35,489.67718235822394,32.61707294732332,4681.576950837625,102,156
Cover_Type7,1634,143,72,786.6277034347877,14.877244364470243,5401.162738109706,19,38
Cover_Type1,2468,93,8,882.6410229145549,-64.35731761157513,591.6413940938655,162,247
Cover_Type2,2982,278,38,837.6827640610281,117.51941628754139,1033.492339031538,120,35
Cover_Type3,1043,306,74,624.563559967326,123.07640183717012,5827.999353031395,207,59
Cover_Type4,1220,195,43,25.35593501268886,222.45628545060754,4799.897959303344,189,189
Cover_Type5,1164,79,83,312.5710567156784,105.72955766692758,5444.482940929243,86,225
Cover_Type6,2324,173,54,583.2937397740316,82.87077834829688,742.491742039565,240,164
Cover_Type7,2968,307,15,775.0100409165025,35.67803865298629,154.14753338205628,110,98
Cover_Type1,1864,210,43,199.12199955619872,2.03239219263196,3720.653133863583,232,109
Cover_Type2,1732,65,71,460.19393395865336,-51.468710135668516,2701.6771351525094,123,231
Cover_Type3,1526,69,2,37.126090285368264,183.16292762756348,1671.612097135745,103,244
Cover_Type4,2299,296,39,124.23544662562199,85.2442279458046,214.9596544932574,139,9
Cover_Type5,2290,155,53,133.4642065600492,133.1623813137412,5633.856241162401,205,60
Cover_Type6,2169,129,57,86.95129230129533,38.14160646870732,5275.183209090028,240,158
Cover_Type7,1826,332,76,242.76660760026425,63.070311304181814,5029.395205747569,38,132
Cover_Type1,1647,19,38,237.14838164276443,136.2528996542096,4229.081874983152,68,78
Cover_Type2,1756,94,5,591.4800788827706,203.5580152645707,3505.155222711619,154,13
Cover_Type3,2890,300,54,356.38842097041197,178.84353380650282,32.00575557467528,177,12
Cover_Type4,2299,105,40,494.376796747325,-84.61495218798518,3475.017990170978,131,196
Cover_Type5,2659,176,6,229.2095756852068,263.45863826572895,2281.8540768015664,43,7
Cover_Type6,2654,146,48,155.27243515802547,87.47694846242666,6175.70023569162,5,116
Cover_Type7,1313,4,84,106.46083044679835,-91.63782065734267,2118.1178590191994,48,66
Cover_Type1,1624,270,67,701.4508850935381,230.6428963318467,2588.4257976466324,71,63
Cover_Type2,2733,337,4,673.226256721653,179.04686564579606,4460.937300476246,179,67
Cover_Type3,1840,87,47,521.3324710032903,-14.249437488615513,2314.720738058677,171,20
Cover_Type4,2127,107,40,877.01293411199,192.83730378374457,666.985407566186,204,151
Cover_Type5,2865,337,88,74.42509644525126,-21.332634426653385,6980.314850546187,117,210
Cover_Type6,2089,153,4,17.844893645495176,155.9411795809865,4845.744179936359,112,197
Cover_Type7,2548,118,11,233.1341094991658,264.62827948853374,2801.673034882406,230,27
Cover_Type1,1517,279,18,562.1371434857138,89.47076639160514,463.6741469753906,66,183
Cover_Type2,1734,137,83,283.4858255069703,283.87858690693974,1114.8897807362955,132,131
Cover_Type3,1759,7,5,43.86152331298217,-46.48940609768033,243.45743009401485,7,117
Cover_Type4,2624,354,82,275.21877077035606,24.581867828965187,286.53891386440955,240,74
Cover_Type5,1170,336,25,215.07873217598535,-40.71340402588248,529.517124040518,216,225
Cover_Type6,2741,223,85,141.02342847082764,-22.816467005759478,644.9945336680394,187,5
Cover_Type7,2280,201,75,69.3813840621151,229.7509079799056,5366.85133862705,133,56
Cover_Type1,1801,95,62,13.518736676778644,38.61016873270273,5241.846175600775,225,10
Cover_Type2,2922,207,90,171.8689334122464,200.8512775413692,6526.4292917584535,139,146
Cover_Type3,1919,136,41,266.2070967007894,274.59968077018857,1130.9360026083887,25,228
Cover_Type4,2483,146,35,591.9232733142562,-87.27015405893326,5415.329270111397,40,159
Cover_Type5,2820,266,84,606.7828197206836,213.94412172958255,1501.5100146855693,117,60
Cover_Type6,2118,336,52,895.7409724479076,160.29015984386206,1807.8998937706929,170,135
Cover_Type7,2471,117,3,609.2533024984878,43.351374845951796,2662.5821524392813,134,197
Cover_Type1,1934,242,73,513.9474434554577,-20.96756612882018,337.55646039173007,179,173
Cover_Type2,2803,357,79,634.4299209809396,138.51051814854145,2631.4490613525268,239,145
Cover_Type3,2462,161,38,906.116401221836,61.10756527632475,4607.53110449668,1,240
Cover_Type4,2969,4,59,176.21192813664675,114.14084797725081,3316.9770446422044,162,131
Cover_Type5,2256,159,25,467.86382776964456,267.58159743621945,277.18579132668674,140,252
Cover_Type6,1280,315,83,344.6481763808988,213.27813947573304,4745.931803694693,201,69
Cover_Type7,1867,82,74,505.4882838591002,260.0194465368986,757.514466030756,144,58
Cover_Type1,2436,231,73,174.42328095971607,139.70553437247872,1723.6069429034833,26,254
Cover_Type2,1728,297,22,85.48045142460614,-71.76179261878133,4192.631172084715,46,133
Cover_Type3,1107,12,67,470.23939691646956,-57.0800575427711,230.497774428688,208,216
Cover_Type4,2528,345,76,780.302153575467,-60.836861468851566,3153.404645446455,183,139
Cover_Type5,1799,188,70,303.747850373853,213.96115347743034,6248.5181580192875,211,85
Cover_Type6,2256,144,28,158.25352270249277,85.99447989836335,6790.435977487126,90,115
Cover_Type7,2602,109,6,483.39164792886004,55.378606636077166,5879.685984609881,249,81
Cover_Type1,2956,208,53,567.5739878078457,-3.826339915394783,3322.526255860692,18,76
Cover_Type2,2686,96,16,667.5888881967403,210.34528836607933,3968.820862583816,56,11
Cover_Type3,2858,176,73,703.5477078582626,170.10156568139791,5662.753362048417,81,160
Cover_Type4,1171,16,23,140.65078188641928,270.84671314805746,3226.0209917800967,206,8
Cover_Type5,1060,239,40,428.42933713435195,-3.576287627220154,2930.8534908916336,204,255
Cover_Type6,2529,122,90,390.9394312039949,78.7450335919857,6706.109874410322,253,79
